Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2000","2000","kg/ha","61243.2","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2001","2001","ha","109100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2001","2001","kg/ha","54958.8","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2002","2002","ha","108900","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2002","2002","kg/ha","57393.9","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2003","2003","ha","102787","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2003","2003","kg/ha","60414.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2004","2004","ha","97700","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2004","2004","kg/ha","64403.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2005","2005","ha","91300","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2005","2005","kg/ha","64961.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2006","2006","ha","82781","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2006","2006","kg/ha","65402.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2007","2007","ha","82100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2007","2007","kg/ha","67131.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2008","2008","ha","72200","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2008","2008","kg/ha","72278.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2009","2009","ha","72702","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2009","2009","kg/ha","78883.2","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2010","2010","ha","70560","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2010","2010","kg/ha","74836.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2011","2011","ha","73329","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2011","2011","kg/ha","79886.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2012","2012","ha","72000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2012","2012","kg/ha","79555.6","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2013","2013","ha","73194","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2013","2013","kg/ha","78249.8","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2014","2014","ha","75094","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2014","2014","kg/ha","90843.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2015","2015","ha","58433","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2015","2015","kg/ha","83313.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2016","2016","ha","70722","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2016","2016","kg/ha","77800.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2017","2017","ha","85352","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2017","2017","kg/ha","93252.2","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2018","2018","ha","85200","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2018","2018","kg/ha","76365.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2019","2019","ha","79180","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2019","2019","kg/ha","83919","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2020","2020","ha","81460","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2020","2020","kg/ha","82142.9","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2021","2021","ha","80690","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2021","2021","kg/ha","81248.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2022","2022","ha","81800","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","88711.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01801","Sugar beet","2023","2023","ha","80440","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","86306.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01445","Sunflower seed","2018","2018","ha","750","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01445","Sunflower seed","2019","2019","ha","790","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","600","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01445","Sunflower seed","2021","2021","ha","740","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","700","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01445","Sunflower seed","2023","2023","ha","550","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01324","Tangerines, mandarins, clementines","2018","2018","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01324","Tangerines, mandarins, clementines","2019","2019","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01324","Tangerines, mandarins, clementines","2021","2021","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01324","Tangerines, mandarins, clementines","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1961","1961","ha","2790","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01234","Tomatoes","1961","1961","kg/ha","80715.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1962","1962","ha","2828","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01234","Tomatoes","1962","1962","kg/ha","81033.2","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1963","1963","ha","2829","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01234","Tomatoes","1963","1963","kg/ha","80012.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1964","1964","ha","3319","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01234","Tomatoes","1964","1964","kg/ha","87914.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1965","1965","ha","3464","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01234","Tomatoes","1965","1965","kg/ha","90187.6","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1966","1966","ha","3500","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01234","Tomatoes","1966","1966","kg/ha","85107.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01234","Tomatoes","1967","1967","ha","3581","A","Official figure",""
